Dean Wade,44,13,20.3,4.7,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,2.2
Raul Neto,48,1,10.5,3.3,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3
Robin Lopez,37,2,8.1,3.0,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,0.8
Mamadi Diakite,22,2,8.0,2.6,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,0.7
Isaiah Mobley,12,0,7.0,2.6,0.3,1.3,1.7,0.3,0.3,0.3,0.1,0.7,3.0
Dylan Windler,3,0,3.3,1.7,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.0
LaMelo Ball,36,36,35.2,23.3,1.2,5.3,6.4,8.4,1.3,0.3,3.6,3.3,2.4
Terry Rozier,63,63,35.3,21.1,0.8,3.3,4.1,5.1,1.2,0.3,2.1,1.9,2.4
Kelly Oubre Jr.,48,40,32.3,20.3,1.4,3.8,5.2,1.1,1.4,0.4,1.3,2.9,0.8
P.J. Washington,73,73,32.6,15.7,1.0,3.9,4.9,2.4,0.9,1.1,1.5,2.6,1.6
Gordon Hayward,50,50,31.5,14.7,0.7,3.6,4.3,4.1,0.8,0.2,2.0,1.4,2.1
Mason Plumlee,56,56,28.5,12.2,3.3,6.3,9.7,3.7,0.6,0.6,1.6,2.9,2.4
Jalen McDaniels,56,21,26.7,10.6,0.8,4.0,4.8,2.0,1.2,0.5,1.4,2.8,1.4
Svi Mykhailiuk,19,8,22.5,10.6,0.8,1.6,2.4,2.7,0.7,0.2,1.2,1.2,2.4
Mark Williams,43,17,19.3,9.0,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,0.5
Dennis Smith Jr.,54,15,25.7,8.8,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,3.2
Nick Richards,65,9,18.7,8.2,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,0.6
Theo Maledon,44,7,19.4,6.7,0.3,2.5,2.8,3.5,0.8,0.3,1.3,1.4,2.6
James Bouknight,34,0,15.1,5.6,0.2,1.9,2.1,1.2,0.4,0.1,0.9,1.4,1.3
Bryce McGowens,46,7,17.1,5.3,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,1.3
Cody Martin,7,0,19.1,5.0,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.5
Xavier Sneed,4,0,12.0,4.3,0.0,1.3,1.3,1.3,0.0,0.3,0.8,1.8,1.7
JT Thor,69,8,14.0,3.8,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,0.8
Kai Jones,46,0,12.0,3.4,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4,0.5
Kobi Simmons,5,0,5.6,1.0,0.2,0.6,0.8,1.0,0.0,0.4,0.2,0.0,5.0
Julius Randle,77,77,35.5,25.1,1.8,8.1,10.0,4.1,0.6,0.3,2.8,3.0,1.5
Jalen Brunson,68,68,35.0,24.0,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,3.0
RJ Barrett,73,73,33.9,19.6,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,1.2
Immanuel Quickley,81,21,28.9,14.9,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,2.8
Quentin Grimes,71,66,29.9,11.3,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,2.2
Josh Hart,25,1,30.0,10.2,1.9,5.2,7.0,3.6,1.4,0.5,1.5,2.5,2.4
Cam Reddish,20,8,21.9,8.4,0.4,1.2,1.6,1.0,0.8,0.4,0.8,1.6,1.3
Obi Toppin,67,5,15.7,7.4,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,1.7
Mitchell Robinson,59,58,26.9,7.4,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,1.3
Evan Fournier,27,7,17.0,6.1,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,1.6
Derrick Rose,27,0,12.5,5.6,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,2.1
Isaiah Hartenstein,82,8,19.9,5.0,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,1.5
Miles McBride,64,2,11.9,3.5,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9,2.9
Jericho Sims,52,16,15.6,3.4,1.9,2.8,4.7,0.5,0.3,0.5,0.5,1.8,0.9
Svi Mykhailiuk,13,0,3.1,1.6,0.0,0.5,0.5,0.1,0.1,0.0,0.2,0.1,0.5
Trevor Keels,3,0,2.7,1.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Arcidiacono,11,0,2.4,0.3,0.0,0.4,0.4,0.2,0.2,0.0,0.1,0.3,2.0
Bojan Bogdanovic,59,59,32.1,21.6,0.6,3.2,3.8,2.6,0.6,0.1,2.3,1.9,1.1
Cade Cunningham,12,12,33.3,19.9,1.0,5.2,6.2,6.0,0.8,0.6,3.3,2.8,1.8
Jaden Ivey,74,73,31.1,16.3,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,1.6
Saddiq Bey,52,30,28.8,14.8,1.1,3.5,4.7,1.6,1.0,0.2,1.0,1.7,1.6
Alec Burks,51,8,22.0,12.8,0.4,2.7,3.1,2.2,0.7,0.2,1.1,1.9,2.0
James Wiseman,24,22,25.2,12.7,2.3,5.8,8.1,0.7,0.2,0.8,1.5,2.9,0.4
Marvin Bagley III,42,25,23.6,12.0,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,0.8
Isaiah Stewart,50,47,28.3,11.3,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,1.0
Killian Hayes,76,56,28.3,10.3,0.4,2.5,2.9,6.2,1.4,0.4,2.3,2.9,2.7
Eugene Omoruyi,17,4,21.9,9.7,1.2,2.2,3.5,1.0,0.8,0.2,1.1,2.6,0.9
Hamidou Diallo,56,0,17.8,9.3,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,0.8
Jalen Duren,67,31,24.9,9.1,3.4,5.5,8.9,1.1,0.7,0.9,1.4,2.7,0.8
R.J. Hampton,21,3,18.5,7.3,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,1.0
Cory Joseph,62,2,19.8,6.9,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,3.9
Isaiah Livers,52,22,23.1,6.7,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,1.4
Rodney McGruder,32,12,16.4,5.7,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,2.5
Kevin Knox II,42,1,14.1,5.6,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,0.5
Jared Rhoden,14,0,14.1,3.2,0.8,1.9,2.6,0.3,0.3,0.1,0.2,1.6,1.3
Nerlens Noel,14,3,10.9,2.3,0.5,2.1,2.6,0.5,0.9,0.6,0.6,1.8,0.9
Stanley Umude,1,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Buddy Boeheim,10,0,9.0,1.6,0.2,0.4,0.6,0.4,0.2,0.0,0.0,0.6,INF
Braxton Key,3,0,3.0,1.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
