LaMelo Ball,15,15,33.4,24.7,1.5,3.9,5.5,8.2,1.4,0.3,3.9,3.5,2.1
Terry Rozier,6,6,36.0,22.0,0.7,2.8,3.5,5.7,0.7,0.5,2.7,1.3,2.1
Miles Bridges,5,3,36.8,21.2,1.0,7.8,8.8,2.8,1.4,0.4,2.0,1.6,1.4
P.J. Washington,14,12,31.9,14.7,0.9,4.0,4.9,1.9,0.5,0.9,1.4,2.9,1.4
Brandon Miller,14,8,30.3,14.1,1.4,2.7,4.1,1.9,0.6,0.4,1.1,3.1,1.8
Gordon Hayward,14,14,32.6,13.9,1.0,4.2,5.2,4.5,1.3,0.6,1.8,2.0,2.5
Mark Williams,15,15,26.8,13.5,4.1,6.0,10.1,1.3,0.9,1.0,1.0,2.5,1.3
Nick Richards,11,0,17.5,8.5,1.5,4.4,5.9,0.4,0.4,1.2,1.2,2.9,0.3
Theo Maledon,12,1,16.3,4.5,0.3,1.6,1.9,2.2,0.6,0.0,1.3,1.4,1.7
JT Thor,15,1,16.7,4.1,0.9,2.1,3.0,0.7,0.3,0.3,0.2,1.3,3.3
Bryce McGowens,10,0,15.4,4.0,0.3,1.7,2.0,0.8,0.5,0.1,0.7,1.5,1.1
Ish Smith,9,0,16.3,3.4,0.2,1.7,1.9,2.4,0.6,0.1,1.1,1.0,2.2
Nick Smith Jr.,6,0,6.3,2.5,0.2,0.5,0.7,0.3,0.2,0.2,0.3,0.5,1.0
Amari Bailey,1,0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Leaky Black,3,0,4.0,1.7,0.0,0.7,0.7,0.3,0.0,0.7,0.0,0.3,INF
Jalen Brunson,16,16,35.3,24.9,0.6,2.9,3.6,5.1,0.9,0.1,2.0,2.1,2.6
Julius Randle,16,16,34.8,19.6,2.0,7.6,9.6,5.2,0.8,0.1,3.2,2.6,1.6
RJ Barrett,11,11,30.1,19.5,0.5,3.4,3.9,2.5,0.5,0.3,2.1,1.6,1.2
Immanuel Quickley,16,0,25.1,15.9,0.3,3.1,3.4,3.1,0.5,0.1,1.2,1.9,2.6
Donte DiVincenzo,16,2,20.3,8.4,0.9,2.1,3.0,1.8,1.1,0.3,1.2,1.6,1.5
Josh Hart,16,5,28.3,7.1,1.0,5.1,6.1,2.7,0.9,0.3,0.9,1.6,3.1
Quentin Grimes,14,14,24.1,6.8,0.1,1.2,1.4,1.3,0.8,0.0,0.6,1.9,2.3
Mitchell Robinson,16,16,29.5,6.3,5.8,5.4,11.3,0.5,1.4,1.1,0.7,1.9,0.7
Isaiah Hartenstein,16,0,17.3,5.8,2.4,2.4,4.8,0.9,1.0,0.5,0.8,2.8,1.2
Evan Fournier,1,0,16.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,INF
Miles McBride,11,0,4.8,1.9,0.1,0.2,0.3,0.2,0.4,0.0,0.0,0.6,INF
DaQuan Jeffries,6,0,3.0,1.2,0.0,0.5,0.5,0.2,0.0,0.0,0.2,0.2,1.0
Dylan Windler,3,0,2.3,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,INF
Jericho Sims,7,0,3.0,0.7,0.1,1.3,1.4,0.1,0.0,0.0,0.0,0.1,INF
Ryan Arcidiacono,5,0,2.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Cade Cunningham,17,17,35.5,22.2,0.6,3.1,3.7,7.1,0.8,0.2,4.5,2.9,1.6
Jaden Ivey,13,4,23.7,12.7,1.0,1.9,2.9,3.2,0.8,0.4,2.3,2.5,1.4
Jalen Duren,10,9,29.3,12.6,3.9,7.3,11.2,3.2,0.7,1.5,3.0,3.8,1.1
Alec Burks,11,0,21.5,12.1,0.5,2.2,2.7,2.2,0.5,0.4,0.5,1.8,4.8
Kevin Knox II,4,2,27.5,11.8,1.3,4.0,5.3,0.8,1.0,0.3,1.0,2.8,0.8
Isaiah Stewart,17,17,31.6,11.5,2.0,5.4,7.4,1.4,0.3,0.8,1.6,2.5,0.8
Ausar Thompson,17,17,30.3,11.4,3.4,6.1,9.5,3.1,1.1,1.7,2.2,3.6,1.4
Marvin Bagley III,16,6,19.2,10.9,1.9,3.3,5.2,1.4,0.1,0.7,1.3,1.7,1.0
Killian Hayes,16,13,26.7,8.6,0.3,2.4,2.8,4.2,1.1,0.7,0.8,2.0,5.2
Marcus Sasser,17,0,18.1,8.0,0.2,1.8,2.0,2.6,0.6,0.1,0.8,1.4,3.4
Isaiah Livers,3,0,24.0,7.3,0.7,1.7,2.3,1.3,0.3,0.0,1.3,1.7,1.0
James Wiseman,9,0,11.0,5.6,1.0,2.0,3.0,0.3,0.1,0.3,0.8,1.8,0.4
Stanley Umude,13,0,10.2,5.2,0.2,1.5,1.8,0.5,0.2,0.4,0.5,1.5,0.9
Joe Harris,7,0,14.0,3.4,0.3,0.7,1.0,0.9,0.3,0.0,0.4,1.7,2.0
Jared Rhoden,5,0,6.0,2.6,0.2,0.6,0.8,0.6,0.0,0.0,0.4,0.8,1.5
Malcolm Cazalon,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Herro,8,8,34.0,22.9,0.4,4.6,5.0,4.6,1.4,0.0,2.5,1.6,1.9
Bam Adebayo,14,14,34.4,22.7,2.2,8.1,10.4,3.9,1.4,1.0,2.6,2.5,1.5
Jimmy Butler,14,14,33.3,20.7,1.9,3.1,5.0,4.0,1.4,0.6,1.7,0.8,2.3
Duncan Robinson,15,7,29.4,14.5,0.3,2.4,2.7,2.7,0.3,0.1,0.9,2.3,3.2
Jaime Jaquez Jr.,17,4,25.8,11.2,1.3,2.5,3.8,2.4,1.1,0.2,1.5,2.2,1.6
Josh Richardson,14,3,27.0,8.9,0.5,2.1,2.6,2.9,0.7,0.3,1.1,1.7,2.5
Kyle Lowry,16,16,29.3,8.6,0.9,3.1,4.1,4.4,1.4,0.2,1.5,2.6,3.0
Kevin Love,11,3,16.9,7.7,0.9,5.6,6.5,1.8,0.1,0.0,0.7,1.7,2.5
Caleb Martin,7,0,20.4,7.6,1.0,2.3,3.3,1.4,1.0,0.0,0.7,1.4,2.0
Haywood Highsmith,13,12,24.3,7.3,0.7,2.4,3.1,1.7,1.3,0.8,1.0,2.1,1.7
Orlando Robinson,4,0,15.0,6.3,1.5,2.8,4.3,2.3,0.5,0.8,1.3,2.3,1.8
Thomas Bryant,12,3,13.5,5.3,1.0,2.8,3.8,0.6,0.5,0.3,1.0,1.3,0.6
Cole Swider,3,0,9.7,5.3,0.0,0.3,0.3,1.0,0.3,0.3,0.3,0.3,3.0
Nikola Jovic,3,1,15.0,4.7,0.3,6.7,7.0,3.0,0.3,0.0,1.3,2.3,2.3
Dru Smith,9,0,14.6,4.3,0.7,0.9,1.6,1.6,1.0,0.3,0.6,1.3,2.8
Jamal Cain,4,0,14.8,3.8,0.8,1.5,2.3,0.0,1.0,0.0,0.5,0.8,0.0
R.J. Hampton,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Embiid,16,16,34.5,32.0,3.3,8.0,11.3,6.6,1.0,1.9,3.7,3.0,1.8
Tyrese Maxey,17,17,38.4,26.6,0.7,4.1,4.8,6.9,0.8,0.7,1.4,1.9,4.9
Tobias Harris,17,17,35.4,18.6,0.8,5.4,6.2,2.7,0.8,0.4,1.6,1.6,1.6
