data,name,country,id,points,rank,lastpoints
2010/3/11,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/3/11,Peter Hoeg GADE,Denmark,6926,62055,5,62055
2010/3/11,BAO Chunlai,China,51274,57700,6,57700
2010/3/11,Boonsak PONSANA,Thailand,11959,55292,7,55292
2010/3/11,NGUYEN Tien Minh,Vietnam,14107,54570,8,54570
2010/3/11,Jan O JORGENSEN,Denmark,54431,53348,9,53348
2010/3/11,CHEN Long,China,75787,52540,10,52540
2010/2/11,LEE Chong Wei,Malaysia,50152,83171,1,83171
2010/2/11,LIN Dan,China,50906,71345,2,71345
2010/2/11,CHEN Jin,China,51592,66600,3,66600
2010/2/11,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/2/11,Peter Hoeg GADE,Denmark,6926,62055,5,62055
2010/2/11,BAO Chunlai,China,51274,57700,6,57700
2010/2/11,Boonsak PONSANA,Thailand,11959,55292,7,55292
2010/2/11,NGUYEN Tien Minh,Vietnam,14107,54570,8,54570
2010/2/11,Jan O JORGENSEN,Denmark,54431,53348,9,53348
2010/2/11,CHEN Long,China,75787,52540,10,52540
2010/2/4,LEE Chong Wei,Malaysia,50152,83171,1,83171
2010/2/4,LIN Dan,China,50906,71345,2,71345
2010/2/4,CHEN Jin,China,51592,66600,3,66600
2010/2/4,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/2/4,Peter Hoeg GADE,Denmark,6926,62055,5,62055
2010/2/4,BAO Chunlai,China,51274,57700,6,57700
2010/2/4,Boonsak PONSANA,Thailand,11959,55292,7,55292
2010/2/4,NGUYEN Tien Minh,Vietnam,14107,54570,8,54570
2010/2/4,Jan O JORGENSEN,Denmark,54431,53348,9,53348
2010/2/4,CHEN Long,China,75787,52540,10,52540
2010/1/28,LEE Chong Wei,Malaysia,50152,83171,1,80391
2010/1/28,LIN Dan,China,50906,71345,2,71345
2010/1/28,CHEN Jin,China,51592,66600,3,66460
2010/1/28,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/1/28,Peter Hoeg GADE,Denmark,6926,62055,5,60675
2010/1/28,BAO Chunlai,China,51274,57700,6,56320
2010/1/28,Boonsak PONSANA,Thailand,11959,55292,7,55292
2010/1/28,NGUYEN Tien Minh,Vietnam,14107,54570,8,51750
2010/1/28,Jan O JORGENSEN,Denmark,54431,53348,9,52308
2010/1/28,CHEN Long,China,75787,52540,10,52540
2010/1/21,LEE Chong Wei,Malaysia,50152,80391,1,81771
2010/1/21,LIN Dan,China,50906,71345,2,71345
2010/1/21,CHEN Jin,China,51592,66460,3,62260
2010/1/21,Taufik HIDAYAT,Indonesia,10337,65060,4,65060
2010/1/21,Peter Hoeg GADE,Denmark,6926,60675,5,63455
2010/1/21,BAO Chunlai,China,51274,56320,6,53500
2010/1/21,CHEN Long,China,75787,52540,7,52540
2010/1/21,Sony Dwi KUNCORO,Indonesia,50427,52392,8,55212
2010/1/21,Jan O JORGENSEN,Denmark,54431,52308,9,52308
2010/1/21,NGUYEN Tien Minh,Vietnam,14107,51750,10,51750
2010/1/14,LEE Chong Wei,Malaysia,50152,81771,1,81771
2010/1/14,LIN Dan,China,50906,71345,2,71345
2010/1/14,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2010/1/14,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2010/1/14,CHEN Jin,China,51592,62260,5,62260
2010/1/14,Simon SANTOSO,Indonesia,51599,56480,6,56480
2010/1/14,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2010/1/14,BAO Chunlai,China,51274,53500,8,53500
2010/1/14,PARK Sung Hwan,Korea,51324,52927,9,52927
2010/1/14,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2010/1/7,LEE Chong Wei,Malaysia,50152,81771,1,81771
2010/1/7,LIN Dan,China,50906,71345,2,71345
2010/1/7,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2010/1/7,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2010/1/7,CHEN Jin,China,51592,62260,5,62260
2010/1/7,Simon SANTOSO,Indonesia,51599,56480,6,56480
2010/1/7,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2010/1/7,BAO Chunlai,China,51274,53500,8,53500
2010/1/7,PARK Sung Hwan,Korea,51324,52927,9,52927
2010/1/7,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/31,LEE Chong Wei,Malaysia,50152,81771,1,81771
2009/12/31,LIN Dan,China,50906,71345,2,71345
2009/12/31,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/12/31,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/12/31,CHEN Jin,China,51592,62260,5,62260
2009/12/31,Simon SANTOSO,Indonesia,51599,56480,6,56480
2009/12/31,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2009/12/31,BAO Chunlai,China,51274,53500,8,53500
2009/12/31,PARK Sung Hwan,Korea,51324,52927,9,52927
2009/12/31,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/24,LEE Chong Wei,Malaysia,50152,81771,1,81771
2009/12/24,LIN Dan,China,50906,71345,2,71345
2009/12/24,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/12/24,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/12/24,CHEN Jin,China,51592,62260,5,62260
2009/12/24,Simon SANTOSO,Indonesia,51599,56480,6,56480
2009/12/24,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2009/12/24,BAO Chunlai,China,51274,53500,8,53500
2009/12/24,PARK Sung Hwan,Korea,51324,52927,9,52927
2009/12/24,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/17,LEE Chong Wei,Malaysia,50152,81771,1,81771
2009/12/17,LIN Dan,China,50906,71345,2,71345
2009/12/17,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/12/17,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/12/17,CHEN Jin,China,51592,62260,5,62260
2009/12/17,Simon SANTOSO,Indonesia,51599,56480,6,56480
2009/12/17,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2009/12/17,BAO Chunlai,China,51274,53500,8,53500
2009/12/17,PARK Sung Hwan,Korea,51324,52927,9,52927
2009/12/17,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/10,LEE Chong Wei,Malaysia,50152,81771,1,81771
2009/12/10,LIN Dan,China,50906,71345,2,71345
2009/12/10,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/12/10,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/12/10,CHEN Jin,China,51592,62260,5,62260
2009/12/10,Simon SANTOSO,Indonesia,51599,56480,6,56480
2009/12/10,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2009/12/10,BAO Chunlai,China,51274,53500,8,53500
2009/12/10,PARK Sung Hwan,Korea,51324,52927,9,52927
2009/12/10,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/12/3,LEE Chong Wei,Malaysia,50152,81771,1,81771
2009/12/3,LIN Dan,China,50906,71345,2,71345
2009/12/3,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/12/3,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/12/3,CHEN Jin,China,51592,62260,5,62260
2009/12/3,Simon SANTOSO,Indonesia,51599,56480,6,56480
2009/12/3,Sony Dwi KUNCORO,Indonesia,50427,55212,7,55212
2009/12/3,BAO Chunlai,China,51274,53500,8,53500
2009/12/3,PARK Sung Hwan,Korea,51324,52927,9,53927
2009/12/3,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/11/26,LEE Chong Wei,Malaysia,50152,81771,1,82971
2009/11/26,LIN Dan,China,50906,71345,2,71345
2009/11/26,Taufik HIDAYAT,Indonesia,10337,65060,3,65060
2009/11/26,Peter Hoeg GADE,Denmark,6926,63455,4,63455
2009/11/26,CHEN Jin,China,51592,62260,5,60880
2009/11/26,Simon SANTOSO,Indonesia,51599,56480,6,55040
2009/11/26,Sony Dwi KUNCORO,Indonesia,50427,55212,7,52392
2009/11/26,PARK Sung Hwan,Korea,51324,53927,8,53927
2009/11/26,BAO Chunlai,China,51274,53500,9,52480
2009/11/26,Jan O JORGENSEN,Denmark,54431,52308,10,52308
2009/11/19,LEE Chong Wei,Malaysia,50152,82971,1,80371
2009/11/19,LIN Dan,China,50906,71345,2,79145
2009/11/19,Taufik HIDAYAT,Indonesia,10337,65060,3,66580
2009/11/19,Peter Hoeg GADE,Denmark,6926,63455,4,60695
2009/11/19,CHEN Jin,China,51592,60880,5,67860
2009/11/19,Simon SANTOSO,Indonesia,51599,55040,6,52220
2009/11/19,PARK Sung Hwan,Korea,51324,53927,7,55367
2009/11/19,BAO Chunlai,China,51274,52480,8,52480
2009/11/19,Sony Dwi KUNCORO,Indonesia,50427,52392,9,50172
2009/11/19,NGUYEN Tien Minh,Vietnam,14107,50310,10,50310
2009/11/12,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/11/12,LIN Dan,China,50906,79145,2,79145
2009/11/12,CHEN Jin,China,51592,67860,3,67860
2009/11/12,Taufik HIDAYAT,Indonesia,10337,66580,4,66580
2009/11/12,Peter Hoeg GADE,Denmark,6926,60695,5,60695
2009/11/12,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/11/12,Simon SANTOSO,Indonesia,51599,52220,7,52220
2009/11/12,NGUYEN Tien Minh,Vietnam,14107,50310,8,50310
2009/11/12,Sony Dwi KUNCORO,Indonesia,50427,50172,9,50172
2009/11/12,Boonsak PONSANA,Thailand,11959,48772,10,48772
2009/11/5,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/11/5,LIN Dan,China,50906,79145,2,69945
2009/11/5,CHEN Jin,China,51592,67860,3,66480
2009/11/5,Taufik HIDAYAT,Indonesia,10337,66580,4,66580
2009/11/5,Peter Hoeg GADE,Denmark,6926,60695,5,63475
2009/11/5,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/11/5,Simon SANTOSO,Indonesia,51599,52220,7,50840
2009/11/5,NGUYEN Tien Minh,Vietnam,14107,50310,8,50310
2009/11/5,Sony Dwi KUNCORO,Indonesia,50427,50172,9,50172
2009/11/5,Boonsak PONSANA,Thailand,11959,48772,10,48772
2009/10/29,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/10/29,LIN Dan,China,50906,69945,2,69945
2009/10/29,Taufik HIDAYAT,Indonesia,10337,66580,3,66580
2009/10/29,CHEN Jin,China,51592,66480,4,66620
2009/10/29,Peter Hoeg GADE,Denmark,6926,63475,5,67635
2009/10/29,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/10/29,Simon SANTOSO,Indonesia,51599,50840,7,50840
2009/10/29,NGUYEN Tien Minh,Vietnam,14107,50310,8,50310
2009/10/29,Sony Dwi KUNCORO,Indonesia,50427,50172,9,47352
2009/10/29,Boonsak PONSANA,Thailand,11959,48772,10,48772
2009/10/22,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/10/22,LIN Dan,China,50906,69945,2,69945
2009/10/22,Peter Hoeg GADE,Denmark,6926,67635,3,67635
2009/10/22,CHEN Jin,China,51592,66620,4,66620
2009/10/22,Taufik HIDAYAT,Indonesia,10337,66580,5,66580
2009/10/22,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/10/22,NGUYEN Tien Minh,Vietnam,14107,50310,7,50310
2009/10/22,Boonsak PONSANA,Thailand,11959,48772,8,48772
2009/10/22,Sony Dwi KUNCORO,Indonesia,50427,47352,9,47352
2009/10/22,Choong Hann WONG,Malaysia,4240,46340,10,46340
2009/10/15,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/10/15,LIN Dan,China,50906,69945,2,69945
2009/10/15,Peter Hoeg GADE,Denmark,6926,67635,3,67635
2009/10/15,CHEN Jin,China,51592,66620,4,66620
2009/10/15,Taufik HIDAYAT,Indonesia,10337,66580,5,66580
2009/10/15,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/10/15,NGUYEN Tien Minh,Vietnam,14107,50310,7,50310
2009/10/15,Boonsak PONSANA,Thailand,11959,48772,8,48772
2009/10/15,Sony Dwi KUNCORO,Indonesia,50427,47352,9,47352
2009/10/15,Choong Hann WONG,Malaysia,4240,46340,10,46340
2009/10/8,LEE Chong Wei,Malaysia,50152,80371,1,80371
2009/10/8,LIN Dan,China,50906,69945,2,69945
2009/10/8,Peter Hoeg GADE,Denmark,6926,67635,3,67635
2009/10/8,CHEN Jin,China,51592,66620,4,66620
2009/10/8,Taufik HIDAYAT,Indonesia,10337,66580,5,66580
2009/10/8,PARK Sung Hwan,Korea,51324,55367,6,55367
2009/10/8,NGUYEN Tien Minh,Vietnam,14107,50310,7,50310
2009/10/8,Boonsak PONSANA,Thailand,11959,48772,8,48772
2009/10/8,Sony Dwi KUNCORO,Indonesia,50427,47352,9,47352
2009/10/8,Joachim PERSSON,Denmark,51053,46410,10,46410
2009/10/1,Boonsak PONSANA,Thailand,11959,48772,8,46982
2009/10/1,CHEN Jin,China,51592,66620,4,65520
2009/10/1,Joachim Persson,Denmark,unknown,46410,10,49670
2009/10/1,LEE Chong Wei,Malaysia,50152,80371,1,81171
2009/10/1,LIN Dan,China,50906,69945,2,79905
2009/10/1,Nguyen Tien Minh,Vietnam,unknown,50310,7,50310
2009/10/1,PARK Sung Hwan,Korea,51324,55367,6,52427
2009/10/1,Peter Hoeg GADE,Denmark,6926,67635,3,69755
2009/10/1,Sony Dwi KUNCORO,Indonesia,50427,47352,9,57702
2009/10/1,Taufik HIDAYAT,Indonesia,10337,66580,5,65970
2009/9/24,Boonsak PONSANA,Thailand,11959,46982,9,46982
2009/9/24,Chan Yan Kit,Hong Kong,unknown,46090,10,46090
2009/9/24,CHEN Jin,China,51592,65520,5,64240
2009/9/24,Joachim Persson,Denmark,unknown,49670,8,52570
2009/9/24,LEE Chong Wei,Malaysia,50152,81171,1,82721
2009/9/24,LIN Dan,China,50906,79905,2,71125
2009/9/24,PARK Sung Hwan,Korea,51324,52427,7,50377
2009/9/24,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/9/24,Sony Dwi KUNCORO,Indonesia,50427,57702,6,63902
2009/9/24,Taufik HIDAYAT,Indonesia,10337,65970,4,65970
2009/9/17,Chan Yan Kit,Hong Kong,unknown,46090,9,46090
2009/9/17,CHEN Jin,China,51592,64240,5,64240
2009/9/17,Joachim Persson,Denmark,unknown,52570,7,52570
2009/9/17,LEE Chong Wei,Malaysia,50152,82721,1,82721
2009/9/17,LIN Dan,China,50906,71125,2,71125
2009/9/17,Nguyen Tien Minh,Vietnam,unknown,43180,10,43180
2009/9/17,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/9/17,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/9/17,Sony Dwi KUNCORO,Indonesia,50427,63902,6,63902
2009/9/17,Taufik HIDAYAT,Indonesia,10337,65970,4,65970
2009/9/10,Chan Yan Kit,Hong Kong,unknown,46090,9,46090
2009/9/10,CHEN Jin,China,51592,64240,5,64240
2009/9/10,Joachim Persson,Denmark,unknown,52570,7,52570
2009/9/10,LEE Chong Wei,Malaysia,50152,82721,1,82721
2009/9/10,LIN Dan,China,50906,71125,2,71125
2009/9/10,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/9/10,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/9/10,Simon SANTOSO,Indonesia,51599,44910,10,44910
2009/9/10,Sony Dwi KUNCORO,Indonesia,50427,63902,6,63902
2009/9/10,Taufik HIDAYAT,Indonesia,10337,65970,4,65970
2009/9/3,Chan Yan Kit,Hong Kong,unknown,46090,9,46090
2009/9/3,CHEN Jin,China,51592,64240,5,64240
2009/9/3,Joachim Persson,Denmark,unknown,52570,7,52570
2009/9/3,LEE Chong Wei,Malaysia,50152,82721,1,82721
2009/9/3,LIN Dan,China,50906,71125,2,71125
2009/9/3,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/9/3,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/9/3,Simon SANTOSO,Indonesia,51599,44910,10,44910
2009/9/3,Sony Dwi KUNCORO,Indonesia,50427,63902,6,63902
2009/9/3,Taufik HIDAYAT,Indonesia,10337,65970,4,65970
2009/8/27,Chan Yan Kit,Hong Kong,unknown,46090,9,46090
2009/8/27,CHEN Jin,China,51592,64240,5,64240
2009/8/27,Joachim Persson,Denmark,unknown,52570,7,52570
2009/8/27,LEE Chong Wei,Malaysia,50152,82721,1,82721
2009/8/27,LIN Dan,China,50906,71125,2,71125
2009/8/27,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/8/27,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/8/27,Simon SANTOSO,Indonesia,51599,44910,10,44910
2009/8/27,Sony Dwi KUNCORO,Indonesia,50427,63902,6,63902
2009/8/27,Taufik HIDAYAT,Indonesia,10337,65970,4,65970
2009/8/20,Chan Yan Kit,Hong Kong,unknown,46090,9,45210
2009/8/20,CHEN Jin,China,51592,64240,5,62440
2009/8/20,Joachim Persson,Denmark,unknown,52570,7,52570
2009/8/20,LEE Chong Wei,Malaysia,50152,82721,1,84950
2009/8/20,LIN Dan,China,50906,71125,2,71125
2009/8/20,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/8/20,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/8/20,Simon SANTOSO,Indonesia,51599,44910,10,44910
2009/8/20,Sony Dwi KUNCORO,Indonesia,50427,63902,6,61902
2009/8/20,Taufik HIDAYAT,Indonesia,10337,65970,4,62820
2009/8/13,BAO Chunlai,China,51274,45200,10,45200
2009/8/13,Chan Yan Kit,Hong Kong,unknown,45210,9,45210
2009/8/13,CHEN Jin,China,51592,62440,5,62440
2009/8/13,Joachim Persson,Denmark,unknown,52570,7,52570
2009/8/13,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/8/13,LIN Dan,China,50906,71125,2,71125
2009/8/13,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/8/13,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/8/13,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/8/13,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/8/6,BAO Chunlai,China,51274,45200,10,45200
2009/8/6,Chan Yan Kit,Hong Kong,unknown,45210,9,43573
2009/8/6,CHEN Jin,China,51592,62440,5,62440
2009/8/6,Joachim Persson,Denmark,unknown,52570,7,52570
2009/8/6,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/8/6,LIN Dan,China,50906,71125,2,71125
2009/8/6,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/8/6,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/8/6,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/8/6,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/30,BAO Chunlai,China,51274,45200,9,45200
2009/7/30,Chan Yan Kit,Hong Kong,unknown,43573,10,41003
2009/7/30,CHEN Jin,China,51592,62440,5,62440
2009/7/30,Joachim Persson,Denmark,unknown,52570,7,52570
2009/7/30,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/7/30,LIN Dan,China,50906,71125,2,71125
2009/7/30,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/7/30,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/30,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/7/30,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/23,BAO Chunlai,China,51274,45200,9,45200
2009/7/23,Chan Yan Kit,Hong Kong,unknown,41003,10,41003
2009/7/23,CHEN Jin,China,51592,62440,5,62440
2009/7/23,Joachim Persson,Denmark,unknown,52570,7,52570
2009/7/23,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/7/23,LIN Dan,China,50906,71125,2,71125
2009/7/23,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/7/23,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/23,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/7/23,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/16,BAO Chunlai,China,51274,45200,9,45200
2009/7/16,Chan Yan Kit,Hong Kong,unknown,41003,10,41003
2009/7/16,CHEN Jin,China,51592,62440,5,62440
2009/7/16,Joachim Persson,Denmark,unknown,52570,7,52570
2009/7/16,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/7/16,LIN Dan,China,50906,71125,2,71125
2009/7/16,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/7/16,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/16,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/7/16,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/9,BAO Chunlai,China,51274,45200,9,45200
2009/7/9,Chan Yan Kit,Hong Kong,unknown,41003,10,41003
2009/7/9,CHEN Jin,China,51592,62440,5,62440
2009/7/9,Joachim Persson,Denmark,unknown,52570,7,52570
2009/7/9,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/7/9,LIN Dan,China,50906,71125,2,71125
2009/7/9,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/7/9,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/9,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/7/9,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/7/2,BAO Chunlai,China,51274,45200,9,45200
2009/7/2,Chan Yan Kit,Hong Kong,unknown,41003,10,42053
2009/7/2,CHEN Jin,China,51592,62440,5,62440
2009/7/2,Joachim Persson,Denmark,unknown,52570,7,52570
2009/7/2,LEE Chong Wei,Malaysia,50152,84950,1,84950
2009/7/2,LIN Dan,China,50906,71125,2,75905
2009/7/2,PARK Sung Hwan,Korea,51324,50377,8,50377
2009/7/2,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/7/2,Sony Dwi KUNCORO,Indonesia,50427,61902,6,61902
2009/7/2,Taufik HIDAYAT,Indonesia,10337,62820,4,62820
2009/6/25,BAO Chunlai,China,51274,45200,9,52940
2009/6/25,Chan Yan Kit,Hong Kong,unknown,42053,10,42053
2009/6/25,CHEN Jin,China,51592,62440,5,60090
2009/6/25,Joachim Persson,Denmark,unknown,52570,7,52570
2009/6/25,LEE Chong Wei,Malaysia,50152,84950,1,81721
2009/6/25,LIN Dan,China,50906,75905,2,71525
2009/6/25,PARK Sung Hwan,Korea,51324,50377,8,46977
2009/6/25,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/6/25,Sony Dwi KUNCORO,Indonesia,50427,61902,6,65502
2009/6/25,Taufik HIDAYAT,Indonesia,10337,62820,4,57660
2009/6/18,BAO Chunlai,China,51274,52940,7,44400
2009/6/18,CHEN Jin,China,51592,60090,5,59720
2009/6/18,Joachim Persson,Denmark,unknown,52570,8,52810
2009/6/18,LEE Chong Wei,Malaysia,50152,81721,1,82150
2009/6/18,LIN Dan,China,50906,71525,2,71525
2009/6/18,PARK Sung Hwan,Korea,51324,46977,9,40557
2009/6/18,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/6/18,Simon SANTOSO,Indonesia,51599,46110,10,50310
2009/6/18,Sony Dwi KUNCORO,Indonesia,50427,65502,4,65262
2009/6/18,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/6/11,BAO Chunlai,China,51274,44400,9,44400
2009/6/11,CHEN Jin,China,51592,59720,5,59720
2009/6/11,Joachim Persson,Denmark,unknown,52810,7,52810
2009/6/11,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/6/11,LIN Dan,China,50906,71525,2,71525
2009/6/11,PARK Sung Hwan,Korea,51324,40557,10,40557
2009/6/11,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/6/11,Simon SANTOSO,Indonesia,51599,50310,8,50310
2009/6/11,Sony Dwi KUNCORO,Indonesia,50427,65262,4,65262
2009/6/11,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/6/4,BAO Chunlai,China,51274,44400,9,44400
2009/6/4,CHEN Jin,China,51592,59720,5,59720
2009/6/4,Joachim Persson,Denmark,unknown,52810,7,52810
2009/6/4,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/6/4,LIN Dan,China,50906,71525,2,71525
2009/6/4,PARK Sung Hwan,Korea,51324,40557,10,40557
2009/6/4,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/6/4,Simon SANTOSO,Indonesia,51599,50310,8,50310
2009/6/4,Sony Dwi KUNCORO,Indonesia,50427,65262,4,65262
2009/6/4,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/5/28,BAO Chunlai,China,51274,44400,9,44400
2009/5/28,CHEN Jin,China,51592,59720,5,59720
2009/5/28,Joachim Persson,Denmark,unknown,52810,7,52810
2009/5/28,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/5/28,LIN Dan,China,50906,71525,2,71525
2009/5/28,PARK Sung Hwan,Korea,51324,40557,10,40557
2009/5/28,Peter Hoeg GADE,Denmark,6926,69755,3,69755
2009/5/28,Simon SANTOSO,Indonesia,51599,50310,8,50310
2009/5/28,Sony Dwi KUNCORO,Indonesia,50427,65262,4,65262
2009/5/28,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/5/21,BAO Chunlai,China,51274,44400,9,44400
2009/5/21,CHEN Jin,China,51592,59720,5,59720
2009/5/21,Joachim Persson,Denmark,unknown,52810,7,52810
2009/5/21,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/5/21,LIN Dan,China,50906,71525,2,61820
2009/5/21,PARK Sung Hwan,Korea,51324,40557,10,40557
2009/5/21,Peter Hoeg GADE,Denmark,6926,69755,3,69320
2009/5/21,Simon SANTOSO,Indonesia,51599,50310,8,47010
2009/5/21,Sony Dwi KUNCORO,Indonesia,50427,65262,4,62970
2009/5/21,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/5/14,BAO Chunlai,China,51274,44400,9,44400
2009/5/14,CHEN Jin,China,51592,59720,5,59720
2009/5/14,Joachim Persson,Denmark,unknown,52810,7,52810
2009/5/14,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/5/14,LIN Dan,China,50906,61820,4,61820
2009/5/14,Peter Hoeg GADE,Denmark,6926,69320,2,69320
2009/5/14,Przemyslaw WACHA,Poland,unknown,39201,10,39201
2009/5/14,Simon SANTOSO,Indonesia,51599,47010,8,47010
2009/5/14,Sony Dwi KUNCORO,Indonesia,50427,62970,3,62970
2009/5/14,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/5/7,BAO Chunlai,China,51274,44400,9,44400
2009/5/7,CHEN Jin,China,51592,59720,5,59720
2009/5/7,Joachim Persson,Denmark,unknown,52810,7,52810
2009/5/7,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/5/7,LIN Dan,China,50906,61820,4,61820
2009/5/7,Peter Hoeg GADE,Denmark,6926,69320,2,69320
2009/5/7,Przemyslaw WACHA,Poland,unknown,39201,10,39201
2009/5/7,Simon SANTOSO,Indonesia,51599,47010,8,47010
2009/5/7,Sony Dwi KUNCORO,Indonesia,50427,62970,3,62970
2009/5/7,Taufik HIDAYAT,Indonesia,10337,57660,6,57660
2009/4/30,BAO Chunlai,China,51274,44400,9,44400
2009/4/30,CHEN Jin,China,51592,59720,5,59720
2009/4/30,Joachim Persson,Denmark,unknown,52810,7,52810
2009/4/30,LEE Chong Wei,Malaysia,50152,82150,1,82150
2009/4/30,LIN Dan,China,50906,61820,4,61820
2009/4/30,Peter Hoeg GADE,Denmark,6926,69320,2,69320
2009/4/30,Przemyslaw WACHA,Poland,unknown,39201,10,39201
